name,group,vote,Genre,Âge,District,affairVoteId
Matteo ABÄCHERLI,Die Mitte Oberwallis,Oui/Ja,H,34,Visp,20221006091533
Claudia ALPIGER,ZUK-VS,Oui/Ja,F,33,Brig,20221006091533
Romano AMACKER,SVPO,Non/Nein,H,25,Westlich Raron,20221006091533
Maria ARNOLD-ESCHER,Die Mitte Oberwallis,Oui/Ja,F,59,Brig,20221006091533
Gabrielle BARRAS,UDC,Oui/Ja,F,59,Sion,20221006091533
Léonard BENDER,AC,Oui/Ja,H,54,Martigny,20221006091533
Philippe BENDER,VLR,Oui/Ja,H,72,Martigny,20221006091533
Claudy BESSE,UDC,Oui/Ja,H,58,Monthey,20221006091533
Jacques BLANC,AC,Abst./Enth.,H,68,Hérens,20221006091533
Vincent BOAND,UDC,Oui/Ja,H,37,Sion,20221006091533
Alex BONVIN,UDC,Oui/Ja,H,63,Sierre,20221006091533
Nicolas BONVIN,Le Centre,Oui/Ja,H,33,Sierre,20221006091533
Sophie BORNET,Le Centre,Oui/Ja,F,54,Conthey,20221006091533
Gaël BOURGEOIS,PS-GC,Non/Nein,H,39,Martigny,20221006091533
Hermann BRUNNER,CSPO,Oui/Ja,H,68,Westlich Raron,20221006091533
Michael BURGENER,Die Mitte Oberwallis,Oui/Ja,H,41,Visp,20221006091533
Paul BURGENER,Die Mitte Oberwallis,Oui/Ja,H,69,Visp,20221006091533
Peter BURRI,ZUK-VS,Oui/Ja,H,57,Visp,20221006091533
Mathieu CALOZ,VLR,Oui/Ja,H,29,Sierre,20221006091533
Chantal CARLEN,Die Mitte Oberwallis,Oui/Ja,F,30,Goms,20221006091533
Florine CARRON,LES VERTS,Oui/Ja,F,44,Martigny,20221006091533
Florence CARRON DARBELLAY,Le Centre,Oui/Ja,F,49,Martigny,20221006091533
Patricia CASAYS,Le Centre,Oui/Ja,F,75,Monthey,20221006091533
Jean-Dominique CIPOLLA,UDC,Oui/Ja,H,75,Martigny,20221006091533
Stéphane CLAVIEN,VLR,Oui/Ja,H,65,Sierre,20221006091533
Gabrielle CORNUT-ZUFFEREY,LES VERTS,Oui/Ja,F,61,Sierre,20221006091533
Adeline CRETTENAND,VLR,Oui/Ja,F,28,Martigny,20221006091533
Narcisse CRETTENAND,VLR,Oui/Ja,H,67,Martigny,20221006091533
Blaise CRETTOL,AC,Non/Nein,H,50,Sierre,20221006091533
Cilette CRETTON,AC,Non/Nein,F,77,Martigny,20221006091533
Lucile CURDY,PS-GC,Non/Nein,F,23,Conthey,20221006091533
Alina DARBELLAY,LES VERTS,Non/Nein,F,55,Sion,20221006091533
Pierre DARBELLAY,Le Centre,Oui/Ja,H,34,Entremont,20221006091533
Olivier DERIVAZ,PS-GC,Non/Nein,H,58,Monthey,20221006091533
Arnaud DUBOIS,VLR,Oui/Ja,H,37,Monthey,20221006091533
Alain DUBOSSON,UDC,Oui/Ja,H,23,Monthey,20221006091533
Corinne DUC BONVIN,PS-GC,Oui/Ja,F,55,Sierre,20221006091533
Marius DUMOULIN,Le Centre,Oui/Ja,H,67,Sion,20221006091533
Jean-Marc DUPONT,PS-GC,Oui/Ja,H,64,Martigny,20221006091533
Florian EVEQUOZ,AC,Non/Nein,H,41,Conthey,20221006091533
German EYER,ZUK-VS,Oui/Ja,H,61,Brig,20221006091533
Natascha FARQUET,VLR,Oui/Ja,F,40,Martigny,20221006091533
Mélanie FOLLONIER,VLR,Oui/Ja,F,30,Hérens,20221006091533
Sandro FONTANA,Le Centre,Oui/Ja,H,56,Monthey,20221006091533
Jérôme FORMAZ,UDC,Oui/Ja,H,46,Entremont,20221006091533
Sabine FOURNIER,LES VERTS,Oui/Ja,F,47,St-Maurice,20221006091533
Damien FUMEAUX,UDC,Oui/Ja,H,24,Conthey,20221006091533
Pascale FUMEAUX,AC,Abst./Enth.,F,40,Conthey,20221006091533
Sandro FUX,SVPO,Non/Nein,H,34,Brig,20221006091533
Claudia GAILLARD MOREND,LES VERTS,Oui/Ja,F,56,Hérens,20221006091533
François GENOUD,VLR,Oui/Ja,H,70,Sierre,20221006091533
Géraldine GIANADDA,VLR,Oui/Ja,F,55,Martigny,20221006091533
Anne-Marie GRAND,Le Centre,Oui/Ja,F,50,Conthey,20221006091533
Géraldine GRANGES GUENOT,UDC,Oui/Ja,F,47,Martigny,20221006091533
Vincent GÜNTHER,LES VERTS,Oui/Ja,H,53,Martigny,20221006091533
Ida HÄFLIGER,CSPO,Oui/Ja,F,65,Visp,20221006091533
Monika HOLZEGGER,ZUK-VS,Oui/Ja,F,48,Brig,20221006091533
Lukas JÄGER,SVPO,Non/Nein,H,67,Leuk,20221006091533
Dominik KNUBEL,Die Mitte Oberwallis,Oui/Ja,H,42,Westlich Raron,20221006091533
Michael KREUZER,SVPO,Non/Nein,H,33,Visp,20221006091533
Madeleine KUONEN-EGGO,ZUK-VS,Non/Nein,F,63,Leuk,20221006091533
Alain LÉGER,Le Centre,Oui/Ja,H,44,Martigny,20221006091533
Jean-François LOVEY,AC,Non/Nein,H,67,Entremont,20221006091533
Damien LUISIER,Le Centre,Oui/Ja,H,29,Martigny,20221006091533
Natacha MARET,Le Centre,Oui/Ja,F,39,Entremont,20221006091533
Rainer MATHIER,Die Mitte Oberwallis,Oui/Ja,H,65,Leuk,20221006091533
Thomas MATTER,CSPO,Oui/Ja,H,56,Leuk,20221006091533
Kamy MAY,Le Centre,Oui/Ja,F,28,Entremont,20221006091533
Fabienne MURMANN,Die Mitte Oberwallis,Oui/Ja,F,41,Leuk,20221006091533
Jean-Daniel NANCHEN,LES VERTS,Non/Nein,H,65,Sierre,20221006091533
Claude NANÇOZ,VLR,Oui/Ja,H,70,Conthey,20221006091533
Bernard OBERHOLZER,AC,Non/Nein,H,77,Monthey,20221006091533
Bernard PIGNAT,VLR,Oui/Ja,H,69,Monthey,20221006091533
Frédéric PITTELOUD,Le Centre,Oui/Ja,H,47,Hérens,20221006091533
Géraldine POUGET-ZUFFEREY,Le Centre,Oui/Ja,F,32,Sierre,20221006091533
Emilie PRAZ,AC,Non/Nein,F,36,Sion,20221006091533
Damien RABOUD,UDC,Oui/Ja,H,36,Monthey,20221006091533
Pierre-Alain RAEMY,VLR,Oui/Ja,H,61,Sion,20221006091533
Célina RAMSAUER,AC,Oui/Ja,F,45,Sierre,20221006091533
Kurt REGOTZ,CSPO,Oui/Ja,H,69,Brig,20221006091533
Jean-Pierre REY,VLR,Oui/Ja,H,59,Sierre,20221006091533
Caroline REYNARD,PS-GC,Non/Nein,F,26,Sion,20221006091533
Janine REY-SIGGEN,PS-GC,Non/Nein,F,62,Sierre,20221006091533
Jean-Yves RIAND,AC,Non/Nein,H,66,Sion,20221006091533
Martine ROUILLER,AC,Non/Nein,F,40,St-Maurice,20221006091533
Christine ROUX,Le Centre,Oui/Ja,F,60,Sion,20221006091533
Felix RUPPEN,Die Mitte Oberwallis,Oui/Ja,H,61,Brig,20221006091533
Gérard SALAMIN,Le Centre,Oui/Ja,H,59,Sierre,20221006091533
Mathieu SARRASIN,VLR,Oui/Ja,H,61,Entremont,20221006091533
Jean-Marc SAVIOZ,Le Centre,Oui/Ja,H,52,Sierre,20221006091533
Pierre SCHERTENLEIB,PS-GC,Non/Nein,H,69,Sion,20221006091533
Flavio SCHMID,CSPO,Oui/Ja,H,37,Visp,20221006091533
Gerhard SCHMID,ZUK-VS,Non/Nein,H,74,Östlich Raron,20221006091533
Raymonde SCHOCH,VLR,Oui/Ja,F,71,St-Maurice,20221006091533
Alain SCHÖNBETT,VLR,Oui/Ja,H,67,Monthey,20221006091533
Martin SCHÜRCH,Die Mitte Oberwallis,Oui/Ja,H,50,Visp,20221006091533
Ruth STALDER,VLR,Oui/Ja,F,60,Sion,20221006091533
Fabien THETAZ,PS-GC,Non/Nein,H,36,Monthey,20221006091533
Bernard TROILLET,Le Centre,Oui/Ja,H,68,Martigny,20221006091533
Patrice TSCHOPP,Le Centre,Oui/Ja,H,70,Sion,20221006091533
Jean-Baptiste UDRESSY,UDC,Oui/Ja,H,29,Monthey,20221006091533
Romain UDRY,VLR,Oui/Ja,H,30,Conthey,20221006091533
Grégoire VANNAY,Le Centre,Oui/Ja,H,52,Monthey,20221006091533
Georges VIONNET,LES VERTS,Oui/Ja,H,68,Monthey,20221006091533
Laurence VUAGNIAUX,LES VERTS,Oui/Ja,F,47,Sion,20221006091533
Côme VUILLE,VLR,Oui/Ja,H,35,Monthey,20221006091533
Joséphine WAEBER,Le Centre,Oui/Ja,F,37,Sierre,20221006091533
Leander WILLINER,CSPO,Oui/Ja,H,69,Brig,20221006091533
Jean ZERMATTEN,AC,Non/Nein,H,74,Sion,20221006091533
Rahel ZIMMERMANN,ZUK-VS,Non/Nein,F,37,Visp,20221006091533
Fabian ZURBRIGGEN,SVPO,Non/Nein,H,48,Visp,20221006091533
Danica ZURBRIGGEN LEHNER,CSPO,Oui/Ja,F,42,Visp,20221006091533
Peter BÄHLER,SVPO,Aucun/Keine,H,69,Goms,20221006091533
Damien CLERC,Le Centre,Aucun/Keine,H,41,Conthey,20221006091533
Eric DESSIMOZ,LES VERTS,Aucun/Keine,H,57,Conthey,20221006091533
Sophie DUCREY,AC,Aucun/Keine,F,27,Monthey,20221006091533
Christian ESCHER,CSPO,Aucun/Keine,H,43,Brig,20221006091533
Florent FAVRE,Le Centre,Aucun/Keine,H,28,Conthey,20221006091533
Marc-Antoine GENOLET,UDC,Aucun/Keine,H,58,Hérens,20221006091533
Christelle HERITIER,VLR,Aucun/Keine,F,37,Sion,20221006091533
Lukas KALBERMATTEN,Die Mitte Oberwallis,Aucun/Keine,H,51,Westlich Raron,20221006091533
Vincent LUYET,AC,Aucun/Keine,H,45,Sion,20221006091533
Nicolas METTAN,Le Centre,Aucun/Keine,H,61,St-Maurice,20221006091533
Edmond PERRUCHOUD,UDC,Aucun/Keine,H,75,Sierre,20221006091533
François QUENNOZ,UDC,Aucun/Keine,H,29,Sion,20221006091533
Johan ROCHEL,AC,Aucun/Keine,H,38,Monthey,20221006091533
Remo SCHNYDER,SVPO,Aucun/Keine,H,48,Brig,20221006091533
Jenny VOEFFRAY,Le Centre,Aucun/Keine,F,48,St-Maurice,20221006091533
Rafael WELSCHEN,Die Mitte Oberwallis,Aucun/Keine,H,34,Brig,20221006091533
Marie ZUCHUAT,Le Centre,Aucun/Keine,F,35,Sion,20221006091533
