name,group,vote,Genre,Âge,District,affairVoteId
Matteo ABÄCHERLI,CVPO,Oui/Ja,H,32,Visp,20200903101730
Claudia ALPIGER,ZUK-VS,Oui/Ja,F,31,Brig,20200903101730
Romano AMACKER,SVPO,Non/Nein,H,23,Westlich Raron,20200903101730
Maria ARNOLD-ESCHER,CVPO,Oui/Ja,F,57,Brig,20200903101730
Peter BÄHLER,SVPO,Non/Nein,H,67,Goms,20200903101730
Gabrielle BARRAS,UDC,Non/Nein,F,57,Sion,20200903101730
Fabrice BENDER,VLR,Oui/Ja,H,51,St-Maurice,20200903101730
Léonard BENDER,AC,Oui/Ja,H,52,Martigny,20200903101730
Philippe BENDER,VLR,Oui/Ja,H,70,Martigny,20200903101730
Claudy BESSE,UDC,Non/Nein,H,56,Monthey,20200903101730
Vincent BOAND,UDC,Non/Nein,H,35,Sion,20200903101730
Jean BONNARD,AC,Oui/Ja,H,71,Sion,20200903101730
Alex BONVIN,UDC,Non/Nein,H,61,Sierre,20200903101730
Nicolas BONVIN,PDC,Oui/Ja,H,31,Sierre,20200903101730
Sophie BORNET,PDC,Oui/Ja,F,52,Conthey,20200903101730
Gaël BOURGEOIS,AdG,Oui/Ja,H,37,Martigny,20200903101730
Hermann BRUNNER,CSPO,Oui/Ja,H,66,Westlich Raron,20200903101730
Michael BURGENER,CVPO,Oui/Ja,H,39,Visp,20200903101730
Paul BURGENER,CVPO,Oui/Ja,H,67,Visp,20200903101730
Peter BURRI,ZUK-VS,Oui/Ja,H,55,Visp,20200903101730
Mathieu CALOZ,VLR,Oui/Ja,H,27,Sierre,20200903101730
Florine CARRON,LES VERTS,Oui/Ja,F,42,Martigny,20200903101730
Florence CARRON DARBELLAY,PDC,Oui/Ja,F,47,Martigny,20200903101730
Patricia CASAYS,PDC,Oui/Ja,F,73,Monthey,20200903101730
Nicolas CHABLAIS,VLR,Oui/Ja,H,32,Monthey,20200903101730
Jean-Dominique CIPOLLA,UDC,Non/Nein,H,73,Martigny,20200903101730
Stéphane CLAVIEN,VLR,Oui/Ja,H,63,Sierre,20200903101730
Damien CLERC,PDC,Oui/Ja,H,39,Conthey,20200903101730
Gabrielle CORNUT-ZUFFEREY,LES VERTS,Oui/Ja,F,59,Sierre,20200903101730
Adeline CRETTENAND,VLR,Oui/Ja,F,26,Martigny,20200903101730
Narcisse CRETTENAND,VLR,Oui/Ja,H,65,Martigny,20200903101730
Blaise CRETTOL,AC,Oui/Ja,H,48,Sierre,20200903101730
Cilette CRETTON,AC,Oui/Ja,F,75,Martigny,20200903101730
