name,group,vote,Genre,Âge,District,affairVoteId
Matteo ABÄCHERLI,CVPO,Oui/Ja,H,33,Visp,20211207164321
Claudia ALPIGER,ZUK-VS,Oui/Ja,F,32,Brig,20211207164321
Romano AMACKER,SVPO,Non/Nein,H,24,Westlich Raron,20211207164321
Maria ARNOLD-ESCHER,CVPO,Oui/Ja,F,58,Brig,20211207164321
Peter BÄHLER,SVPO,Non/Nein,H,68,Goms,20211207164321
Gabrielle BARRAS,UDC,Non/Nein,F,58,Sion,20211207164321
Léonard BENDER,AC,Oui/Ja,H,54,Martigny,20211207164321
Philippe BENDER,VLR,Oui/Ja,H,71,Martigny,20211207164321
Claudy BESSE,UDC,Non/Nein,H,57,Monthey,20211207164321
Vincent BOAND,UDC,Non/Nein,H,36,Sion,20211207164321
Jean BONNARD,AC,Oui/Ja,H,72,Sion,20211207164321
Alex BONVIN,UDC,Non/Nein,H,62,Sierre,20211207164321
Nicolas BONVIN,PDC,Oui/Ja,H,32,Sierre,20211207164321
Gaël BOURGEOIS,AdG,Oui/Ja,H,38,Martigny,20211207164321
Hermann BRUNNER,CSPO,Oui/Ja,H,67,Westlich Raron,20211207164321
Michael BURGENER,CVPO,Oui/Ja,H,40,Visp,20211207164321
Paul BURGENER,CVPO,Oui/Ja,H,68,Visp,20211207164321
Peter BURRI,ZUK-VS,Oui/Ja,H,56,Visp,20211207164321
Mathieu CALOZ,VLR,Oui/Ja,H,28,Sierre,20211207164321
Florence CARRON DARBELLAY,PDC,Oui/Ja,F,48,Martigny,20211207164321
Jean-Dominique CIPOLLA,UDC,Non/Nein,H,74,Martigny,20211207164321
Stéphane CLAVIEN,VLR,Oui/Ja,H,64,Sierre,20211207164321
Gabrielle CORNUT-ZUFFEREY,LES VERTS,Oui/Ja,F,60,Sierre,20211207164321
Adeline CRETTENAND,VLR,Oui/Ja,F,27,Martigny,20211207164321
Narcisse CRETTENAND,VLR,Oui/Ja,H,66,Martigny,20211207164321
Blaise CRETTOL,AC,Oui/Ja,H,49,Sierre,20211207164321
Cilette CRETTON,AC,Oui/Ja,F,76,Martigny,20211207164321
Lucile CURDY,AdG,Oui/Ja,F,22,Conthey,20211207164321
Alina DARBELLAY,LES VERTS,Oui/Ja,F,54,Sion,20211207164321
Olivier DERIVAZ,AdG,Oui/Ja,H,57,Monthey,20211207164321
Ralph DESSIMOZ,PDC,Oui/Ja,H,57,Conthey,20211207164321
Arnaud DUBOIS,VLR,Oui/Ja,H,36,Monthey,20211207164321
Alain DUBOSSON,UDC,Non/Nein,H,22,Monthey,20211207164321
Corinne DUC BONVIN,AdG,Oui/Ja,F,54,Sierre,20211207164321
Sophie DUCREY,AC,Oui/Ja,F,26,Monthey,20211207164321
Marius DUMOULIN,PDC,Oui/Ja,H,66,Sion,20211207164321
Jean-Marc DUPONT,AdG,Oui/Ja,H,63,Martigny,20211207164321
Christian ESCHER,CSPO,Oui/Ja,H,42,Brig,20211207164321
Florian EVEQUOZ,AC,Oui/Ja,H,40,Conthey,20211207164321
German EYER,ZUK-VS,Oui/Ja,H,61,Brig,20211207164321
Natascha FARQUET,VLR,Oui/Ja,F,39,Martigny,20211207164321
Florent FAVRE,PDC,Oui/Ja,H,27,Conthey,20211207164321
Sandro FONTANA,PDC,Oui/Ja,H,55,Monthey,20211207164321
Jérôme FORMAZ,UDC,Abst./Enth.,H,45,Entremont,20211207164321
Sabine FOURNIER,LES VERTS,Oui/Ja,F,46,St-Maurice,20211207164321
Damien FUMEAUX,UDC,Non/Nein,H,24,Conthey,20211207164321
Pascale FUMEAUX,AC,Oui/Ja,F,39,Conthey,20211207164321
Claudia GAILLARD MOREND,LES VERTS,Oui/Ja,F,55,Hérens,20211207164321
Marc-Antoine GENOLET,UDC,Non/Nein,H,57,Hérens,20211207164321
François GENOUD,VLR,Oui/Ja,H,69,Sierre,20211207164321
Géraldine GIANADDA,VLR,Oui/Ja,F,54,Martigny,20211207164321
Vincent GÜNTHER,LES VERTS,Oui/Ja,H,52,Martigny,20211207164321
Ida HÄFLIGER,CSPO,Oui/Ja,F,64,Visp,20211207164321
Monika HOLZEGGER,ZUK-VS,Oui/Ja,F,47,Brig,20211207164321
Lukas KALBERMATTEN,CVPO,Oui/Ja,H,50,Westlich Raron,20211207164321
Dominik KNUBEL,CVPO,Oui/Ja,H,41,Westlich Raron,20211207164321
Michael KREUZER,SVPO,Non/Nein,H,32,Visp,20211207164321
Madeleine KUONEN-EGGO,ZUK-VS,Oui/Ja,F,62,Leuk,20211207164321
Alain LÉGER,PDC,Oui/Ja,H,43,Martigny,20211207164321
